x,y,theta
0.8864883761428005,0.9394901790676006,0.059724724338653626
0.8865235070873391,0.9395031625118742,0.06026183975402573
0.8865228748214631,0.9395009727089123,0.06048895607492244
0.88652675038751,0.9395092557180867,0.06043270443991858
0.8865166842031509,0.9395102995089797,0.060162280558456294
0.8865457993014626,0.9395079943205112,0.05607396931109146
0.8865895644387867,0.9395077998495818,0.05007688680649718
0.8866557677877058,0.9394757691584193,0.039662375161385925
0.8867046477738472,0.93942366704851,0.031082754609846205
0.886811206873738,0.9393081008878579,0.016508489855087505
0.8868969427464964,0.939192493811417,0.005063531934105981
0.8870996304534674,0.9389688129096319,-0.015367453005178248
0.8873067099876151,0.9386819417246259,-0.03850310229255128
0.8874225175501168,0.9384086551423424,-0.05559306559137173
0.8875663307705675,0.9378746526827502,-0.08385081741848255
0.8877830881000657,0.9376434788637069,-0.10293358199098634
0.8879081267564084,0.9371045018495552,-0.13312875099110327
0.8880330430731185,0.9366025984339826,-0.15622286193902468
0.8882125710075081,0.9359579371683132,-0.18797604662790202
0.8882716517117104,0.9355535808243535,-0.21025736717656487
0.8882566466735394,0.934921913879999,-0.2442023107692
0.8882418859184174,0.9344389311311369,-0.26616355369332895
0.8882238229595173,0.9337685778515258,-0.30021513347554135
0.8881946335494771,0.933302387311196,-0.32157508557621123
0.8881488919885723,0.9326290104547467,-0.35291183057114517
0.888095336878507,0.9321932435219431,-0.37129496516468186
0.8880166202596679,0.9315310245782038,-0.39634004387371946
0.8879475336556972,0.9311376670245682,-0.411867070642676
0.8878695336959397,0.93053037564668,-0.4336894141264953
0.8878095036997052,0.9301938840119808,-0.4459427858340269
0.8877266202113006,0.9297024499646048,-0.46057979340409094
0.8877945215640822,0.9292714328225684,-0.4737604412073644
0.8878302311304337,0.9290611925946437,-0.48053570968857634
0.8879922582208313,0.9289393753011436,-0.48710743159033665
0.888125408957147,0.9287117154624013,-0.4938871409631749
0.8883320767080938,0.9285531627262963,-0.49796614075557927
0.888474241502529,0.9284543789522248,-0.49970136302254126
0.8887187547354789,0.9283847071380242,-0.5001930331677882
0.8888704412569663,0.9283829311662768,-0.4999501886646692
0.8891600719466398,0.9284258090949872,-0.4971745471394003
0.8894141432112395,0.9284866760013916,-0.4944108189299737
0.8898382731085474,0.9286292417406098,-0.48861820859980076
0.8900833146634122,0.9287344441425482,-0.48366206862117467
0.8904646678035063,0.9289293524246516,-0.4764697073489921
0.8907363663905021,0.9290654602616792,-0.4704920016465558
0.8910725894571951,0.9292915052281008,-0.4621963382008179
0.8912449831900638,0.9293970756682479,-0.45701106489890236
0.8916138630391882,0.929670642454997,-0.4478049086204856
0.891960936408561,0.9299162183022402,-0.4395567294381721
0.8922849872903652,0.930190020084564,-0.430431730774107
0.892504348621308,0.9303416445763316,-0.424332433585692
0.8929287250011899,0.9305446712932672,-0.41527185607179135
0.8931969540711377,0.9306608807048334,-0.4097695573658358
0.8936377263613241,0.9308145297869455,-0.40062202063971347
0.8939491448161828,0.9309294809999267,-0.3944401905236367
0.89441257059579,0.9311508810002642,-0.3871244444464716
0.8948445292623448,0.9313093367571155,-0.38001496934888324
0.8951354099070045,0.9314164022960199,-0.37607005977812974
0.8954940469932986,0.9315847369067768,-0.37082315695338786
0.895820906867772,0.9316661638564236,-0.36661563927317375
0.8963020361862034,0.9317605617381,-0.3604823421184154
0.8966391392879424,0.9318159829422566,-0.3559909739919047
0.897133215748346,0.9319154218619089,-0.3494654452573815
0.8974407430643656,0.9319952926179216,-0.34463744893987003
0.8979545191461886,0.9320827953507969,-0.33814994580783103
0.8982789991424118,0.9321564983236462,-0.33414939239442965
0.89875061076011,0.932253931338364,-0.3270099374299965
0.8991979185473289,0.9323584018720651,-0.3200816883745722
0.8995505732807577,0.9324036787996597,-0.31553266328642116
0.899885722976112,0.9324436943750419,-0.31071576079201735
0.9003275132424616,0.9325386144629314,-0.30405850759898584
0.9007057194679712,0.9326137169188009,-0.2967962572683543
0.9009497820082688,0.9326584108376201,-0.291339514524869
0.9013667451632494,0.9327591664721053,-0.2841782300776235
0.9016078132132656,0.9328386811430754,-0.2789553398548025
0.9020062995525635,0.9329566879791041,-0.27192334044427036
0.9022554232386987,0.9330266912963813,-0.2665194702513661
0.9026068731421872,0.9331165853029456,-0.25769814610480213
0.9028555938608988,0.9331731898598143,-0.2524906842637772
0.9031575840030501,0.9332639402322523,-0.24383949827751203
0.9033591626523314,0.9333137602326266,-0.23877340416586357
0.9036199372406466,0.9334031662574076,-0.23115118834855888
0.903819188185083,0.9334545837213172,-0.22540910784009513
0.904106453002097,0.9335655763128698,-0.2182246243864403
0.9043048894562237,0.9336147934230363,-0.2154302224822178
