x,y,theta
0.8935840518543272,0.2640028019891107,-0.03229351271613947
0.8934444546880268,0.26405643748366275,-0.03223273007022743
0.8933749984504422,0.26408082235109753,-0.03205840551200827
0.8933242249103985,0.26409386276651436,-0.030778595672717284
0.893190657142067,0.264097120351677,-0.0230731094530739
0.8931044957486175,0.2641320795501231,-0.017603527505270236
0.8930151897270517,0.2640948072619914,-0.010174464215912381
0.8929401756806115,0.2641412233370674,-0.0012006332688729434
0.8927425862287948,0.2642689173243976,0.015726968476711428
0.8926257860104133,0.26441526176558844,0.02730135274379548
0.8924734494610764,0.2646556611173447,0.0467765932269843
0.8923400794295265,0.26489427283280764,0.06212858639606063
0.8921259310151882,0.2652958817473244,0.08666930063900792
0.8919482440789416,0.2655909063098857,0.10415108916546796
0.8917213774651961,0.2662140852040164,0.13311916525888765
0.8914731765150834,0.2665814702417765,0.1531835482671424
0.8911733280903494,0.2671590027803219,0.18271270570827744
0.8908666131670734,0.26758227873853807,0.204009376631191
0.8904144729084461,0.2680368578712321,0.23244337215312347
0.8900924025528714,0.26847567687030577,0.2535740475514611
0.8895565722955133,0.2691251781292456,0.2885512633890023
0.8891851229863863,0.26954652600938284,0.30906079175308654
0.8885782426820231,0.2702803351838365,0.34206594295720694
0.8882128909400899,0.27050592673698143,0.366941993328718
0.8876830529393012,0.2710920753910025,0.39323045992325667
0.8873581165781402,0.2712952597426897,0.40727074282354464
0.8868890207247618,0.2718145760753439,0.4306941006799338
0.8866093325440053,0.2721479886995792,0.44328980663402684
0.8863030328593755,0.2725925942457641,0.46134711156418917
0.8861198151252503,0.2729300642152101,0.4726609137163692
0.8859922782137638,0.27324948849037906,0.48564073624319953
0.8859823568614662,0.2735656175953839,0.4937656254596582
0.8860010765174009,0.2737716142825318,0.5021166181792962
0.8860828305527552,0.273656043383168,0.50311877584038
0.8863268407429513,0.27375574822334187,0.5063513082027375
0.88655377229331,0.2737872248442837,0.5069364179074786
0.8869308543671622,0.27378849383091486,0.5065958762519437
0.887353982036874,0.27391859406309144,0.5076431202854909
0.8877241781269463,0.2738073597980687,0.50367967321693
0.8883516904904747,0.2736588715586819,0.49707087058773847
0.8887111325481559,0.2735104754243417,0.4933233970995437
0.8893408132184518,0.27325221095586233,0.48527488358811494
0.8897825523211055,0.2730178604778285,0.4771166575705072
0.8904009557566414,0.27283482122646735,0.46992105211917623
0.8908154807581433,0.27264305249140375,0.4627870959774411
0.8914315854551316,0.27236881858080114,0.449898007210012
0.8918143901618092,0.27214608362342607,0.4431820421371661
0.892416022566538,0.2718559606914818,0.43297275063018664
0.8926674700910929,0.2715884805768847,0.4314003756551191
0.893147367659039,0.27131344411024727,0.4224623484204932
0.893441782713259,0.27109882672998514,0.4167112945853798
0.8939355609113597,0.2707468857628256,0.4080631025117654
0.8942219751649378,0.2706093158560759,0.40220591524579397
0.8946217417159049,0.2703686448880064,0.3944184267871385
0.8948401388157833,0.27025430601508404,0.3888601615060489
0.8952068833996586,0.2699353443827409,0.38036062334477416
0.8954762109577632,0.269810783960328,0.37611404072914245
0.8958895391588523,0.2697472094732468,0.36952270911431373
0.8961241367683299,0.2695309879181086,0.36295805825101524
0.896470465038654,0.26938793170930564,0.3571367894517937
0.8966970519178964,0.2693101891832862,0.3528858480116995
0.8970380637837256,0.2693595995426271,0.3483454603978873
0.897270795046108,0.2692877641264829,0.34395059516550897
0.897668353121135,0.26918153195115235,0.3366590079071062
0.8979307700983237,0.269110681126881,0.33296536234783614
0.8983164382169839,0.2690352917904146,0.3254187398915942
0.8985471158474886,0.2690043960390576,0.32116527060499744
0.8989562863374154,0.26883665557226116,0.31256038243235973
0.89918531117827,0.2687937904610285,0.308523129473024
0.8995722043386879,0.2687569716704731,0.3016578208185966
0.8998784611642304,0.2687280306309954,0.2970864313762287
0.9002819785425006,0.2687157874806686,0.28913005641600953
0.9006383196287511,0.26872298450991283,0.28227040331620484
0.900971886949996,0.26863316171250745,0.2761897061195169
0.9013009242487858,0.268637335308069,0.2702238749053137
0.9016727739919762,0.2686735387617573,0.25967227713793195
0.9020548776399983,0.2686774253759552,0.2516727521632484
0.9023570276592853,0.26867781826291454,0.2458862269665622
0.9028144432453875,0.2687337202120412,0.23736655478838525
0.9030843357035647,0.26874498984971323,0.23175195045648758
0.9035413805954388,0.26876165480889225,0.22233116982045048
0.90380040071853,0.26878309540731204,0.21650257699619138
0.9042517387488974,0.2688124810377772,0.20789685527020665
0.9045104413971017,0.26881336744380563,0.20312332561933955
0.9049775023277615,0.2688187808161806,0.1978338555930201
0.9052265269565114,0.2687997082266756,0.19797324433616073
0.9057208735029535,0.268751251470344,0.2029936964589058
0.9059447688136849,0.26882354603783726,0.20596320449953043
0.9062801777464035,0.2690226004539858,0.21670167984603436
0.9064247832476644,0.2690351762423565,0.22271623065473498
0.9066618199659139,0.2692416864520933,0.23765950282439827
0.9068956603030391,0.2693827128604041,0.25136734078986545
0.9070631044549868,0.2697121645227229,0.27259898670168325
0.9072292284973418,0.2704460911201858,0.28309859363565576
0.9073353893898622,0.2705773930397162,0.31464267317005135
0.9072692338903956,0.27113381483967247,0.3318619312759199
0.9073030443872593,0.2715037146414555,0.3599038747456581
0.9072456643659845,0.2719097226389069,0.3808786223777847
0.9070890231800288,0.27258443302659363,0.4109770024958198
0.9068772864460696,0.2732137112575635,0.43513930645340904
0.9065893080494636,0.2737840874787514,0.46851638800688356
0.9063885157318937,0.27399905394458507,0.4888452626198169
0.9058644147572434,0.2747350061523929,0.5208427210374653
0.9055672614937514,0.27501852207742283,0.5435967434287441
0.9051478232527345,0.2758340694094957,0.5730108538961569
0.9048710966220787,0.2759092623375554,0.5967949203228924
0.904462999218569,0.27641082508139725,0.622279207458201
0.9040489675686597,0.2768585844061999,0.6468971199442638
0.9038248227528626,0.27722281343587973,0.6646937698225822
