x,y,theta
1.0576426051468022,0.9220988623627692,-0.029740390549276637
1.0576583171025746,0.9220285139152897,-0.02982760314149127
1.0576669364693734,0.9220182890730486,-0.029874149273817638
1.0576661980366144,0.9219991571566193,-0.029784327161658693
1.0576948113918148,0.9219978909142301,-0.030418924369820733
1.0577051767564862,0.9220046078363303,-0.034953178305847085
1.057732005685123,0.921969721113428,-0.04017205680251563
1.0578178629131856,0.9220483267262172,-0.046430557835987984
1.0578486235407738,0.9220067613262949,-0.053936136124178455
1.0579128679552894,0.921739426621303,-0.07093392198060564
1.0580040228605163,0.9216117529233727,-0.08296543772144195
1.0581214581588247,0.9214395543547986,-0.10224520687930155
1.0582592314590882,0.9212200839881874,-0.11714111097034667
1.058430246388919,0.920879842702571,-0.14094208780196785
1.0586211205449243,0.920605045085308,-0.15857194795028492
1.0587458573613246,0.920168764025082,-0.18725094570902323
1.0588624661199533,0.9196349687727641,-0.21784447335280976
1.0589638355787674,0.9192400059039012,-0.23813840885419077
1.0591007073045273,0.9186439287182033,-0.2707455520912941
1.0591143224875421,0.9182096823848931,-0.2930064985781289
1.059121999165024,0.917533673049896,-0.3261845506698331
1.0591115627528318,0.9171135091021798,-0.34762049661343636
1.0590154615377887,0.9164698045004148,-0.3809372528496459
1.0589648732781454,0.9159090654696593,-0.4040629035079476
1.0588397201109105,0.9152615842655794,-0.43342730256762946
1.0587411826004292,0.9148287141403384,-0.4521649467871461
1.058588712218594,0.9142611523895697,-0.47689533949865476
1.0585526103753495,0.9138487757674111,-0.4918350384564531
1.058499271291076,0.9132906795452455,-0.5109363604972594
1.0584725994458823,0.9130541892042968,-0.5213188403049144
1.058384550852822,0.912504329589111,-0.5366751380296702
1.0583605865272443,0.9122648809410949,-0.5447061684573128
1.0583801014384486,0.9120800610855104,-0.5514759160421261
1.0584096869802957,0.9117930860405521,-0.559570182320945
1.0585282462987242,0.9115672756744784,-0.5657523874028083
1.0586259090017789,0.9114805014327891,-0.5680058466904266
1.058828509346876,0.9113737100878139,-0.5701600088017735
1.0590878880654693,0.9113547535870116,-0.5701176696661185
1.0592906674925449,0.9113789571173977,-0.5684243636291318
1.0595794847469346,0.9114397157500139,-0.5650111649378665
1.0597697779864546,0.9114973184325085,-0.5628067707305402
1.0600601132284968,0.9116434774849397,-0.5572677746358476
1.0602705237028929,0.9117779942834746,-0.5527749616578745
1.0605844150961097,0.9120195070277147,-0.5443217677440184
1.0608088151138593,0.9121479794363208,-0.5383481166726217
1.061175055984305,0.9123614456264261,-0.5297813174785838
1.061420088816797,0.9125011516440041,-0.5235234419859979
1.061769916220852,0.9126940379340013,-0.5140588284802782
1.0620044878364228,0.9128386290717431,-0.5083625601419204
1.06234336662573,0.9130539591109433,-0.4990492879747166
1.0625883581720765,0.9131939992665897,-0.4925421099847088
1.062930122812431,0.9133797161890559,-0.4831810798594354
1.063197048229947,0.9135066594216182,-0.4778305981477529
1.0635875746936465,0.9136507746210699,-0.46982854055448536
1.0639868130248902,0.9137778345292011,-0.4617279081030065
1.0643110878694542,0.9138442329119092,-0.45617431359495836
1.064779635249184,0.9139443051954592,-0.44914371702635597
1.0651218522210801,0.9140202121632852,-0.4442892759952485
1.065571010465199,0.9140994144169516,-0.4372825414373501
1.0658860811039728,0.9141520114362094,-0.43252848283428447
1.0664242117302678,0.9142118679636695,-0.4247544365804006
1.0667685281830463,0.9142473741347754,-0.41929655792193743
1.0673081271113314,0.9143374440595278,-0.4116788317367186
1.0676893841071513,0.9143596929887778,-0.4068888488515406
1.0682598225087694,0.9144393401344221,-0.39998612193734046
1.0686030670844446,0.9144983692790181,-0.39458264640729784
1.069059852155324,0.9145727735283975,-0.38676011512671254
1.0694014594900025,0.9146274745473626,-0.38147333547213647
1.0699251385568116,0.9146977829759512,-0.3729033507711079
1.0702995549214238,0.9147241297403188,-0.3677226919391454
1.0707900939294526,0.9149185792422112,-0.3589443053329611
1.0710946872398517,0.9149625059217976,-0.35447163757348504
1.0715487904184966,0.9149307819722324,-0.3482466855893014
1.0718296847792586,0.9149951946844651,-0.34256632065318116
1.0722885840413132,0.9150538582643581,-0.33314153953996245
1.0726448141878135,0.9151650574651005,-0.32520290043240874
1.0728822625192487,0.9152321489534209,-0.32001456483633905
1.0732603603333601,0.9154341974857902,-0.3098197615236328
1.0734757597275268,0.9155088976762925,-0.3047452295107951
1.0738551348522876,0.9156246838109343,-0.2955579346384833
1.074105280832083,0.9157048270234204,-0.28948507281872365
1.0744042238705904,0.9157671074403597,-0.2812327220136737
1.0746005334792763,0.915825311023387,-0.27527474156939713
1.074926592840814,0.9159100279931206,-0.2677393009942446
1.0751571357866463,0.9159311455496683,-0.2649927339973277
1.0755458664708584,0.9159742732842635,-0.2631894477140099
1.075773034071233,0.9159694494320153,-0.26454391268426614
1.0761741302291465,0.9159410396437633,-0.2700484933154733
1.076441989610787,0.9158730688379568,-0.275810693672626
1.0769240876283663,0.9156331006356085,-0.2884511054553414
1.077258298325826,0.9154625429321657,-0.2985895082197304
1.0777967873381968,0.9150592831809707,-0.3177213266928321
1.078120118463219,0.9147890628102533,-0.33163944709794924
1.0786255273780012,0.9142566061261359,-0.35668020379192933
1.0789483261286157,0.9137269260003301,-0.37501588721062923
1.0794895103647433,0.9130068272037551,-0.40507874750309475
1.0797719830202557,0.9124871531343499,-0.4235726292588742
1.0802095124326971,0.9116260534715195,-0.4558255324676513
1.0804515515564732,0.911076908378958,-0.47774694804617857
1.0807651301392058,0.9101879766528073,-0.5120946478383195
1.0809416103578753,0.90962382155007,-0.5359599720666381
1.0811724422573357,0.9087299833602043,-0.5702002483077078
1.0812717379950836,0.9078593550270739,-0.6071539199098192
1.0812737708947535,0.907408317261304,-0.6312481020090839
1.081283370451836,0.9065522143711254,-0.6647424770828276
1.081271576615935,0.9059820959085155,-0.6854501287880088
1.081265127152963,0.9053550648061682,-0.7124317140353565
1.0812709896884858,0.9048890886193828,-0.7287369380383598
1.0812548623275129,0.9041961201178068,-0.7520713465821418
1.0812596301558552,0.9037861226579142,-0.7653861891522257
1.0813271380822085,0.9033097738495555,-0.7828512800938602
1.0813541287135644,0.9029803185102534,-0.793575154326576
