x,y,theta
0.4629615464069722,0.5680723119808441,0.02243712267012891
0.4628822588350137,0.5680602490046898,0.023134126788385636
0.46288179539856733,0.5680642922762627,0.023078672169151528
0.46289713655546744,0.5680777280003857,0.020128878884366003
0.4628979746923093,0.5680483131723055,0.0173948334243671
0.46290267092353027,0.5680345345655045,0.011979480963762876
0.4629361006060783,0.5679994767044843,0.0062746186543911776
0.4630549097556502,0.5679500740459754,-0.003959890980416492
0.4630811271630023,0.567884031768862,-0.013452720896793995
0.4632376358415199,0.5677290663501594,-0.02827656539627571
0.4633114665728238,0.5676164407057596,-0.03882331879039244
0.4634181274778426,0.5673348167282966,-0.05009614398046122
0.46348657789296616,0.5671362141967324,-0.05581376355026402
0.4635685683650929,0.5668341992073895,-0.062063310840968076
0.4636520489984309,0.5666038057578469,-0.06544621379756038
0.46375085482174594,0.5663048499546649,-0.06493498472444073
0.4638087023498961,0.5661143473406114,-0.06168028358779402
0.4639285572863669,0.5658918015710074,-0.05423166264908318
0.4639760352520195,0.5657838535501254,-0.046618443100560035
0.46395988794444,0.5657092435983394,-0.03299775645525729
0.4639860960012403,0.5657487960392451,-0.02184523062173494
0.4641165523873165,0.5658959265089809,-0.00253078289289782
0.4642279699949377,0.5660651773890101,0.007811887340252657
0.46432948035849464,0.5664007595049982,0.022940383904639535
0.4644156382328151,0.566672357437925,0.03044822643231842
0.4645007810206393,0.5671161177267782,0.03941464772176927
0.4645721055499737,0.567561315228128,0.04232939307572979
0.4646470587479095,0.5679349316132625,0.04224625655002818
0.4648090307084874,0.5683904474030349,0.03869540829617461
0.46496104953423173,0.5686394985034914,0.033625625688350515
0.4652256142444137,0.5688885084004708,0.023246786062434754
0.46543893773046974,0.5690024928638306,0.016674683891966264
0.4657754737721672,0.5689653393505181,0.006996207207064346
0.46606897783552587,0.568989638028431,0.004224329868888195
0.46648458690427286,0.5690091913949902,-0.0019857964077234515
0.4667107072521445,0.568894939761106,-0.0028430255238796245
0.4670311536632109,0.568688524098057,-0.0017376652158166506
0.4672378149981995,0.5685923115018569,0.0015098472223173361
0.46742942015385014,0.568342210521235,0.012320957439185883
0.4675132742070434,0.5682112982205009,0.01970079478489141
0.4676241951073979,0.5679315084392726,0.033150505702646584
0.46777455167440407,0.5679552102367255,0.04126202472367028
0.4680088844244851,0.5680040818829055,0.05218817923562053
0.46810892367935336,0.5680475005435007,0.05916670577481554
0.46824794780643153,0.5681850642520165,0.06694237761633307
0.4683452611193727,0.5683135710100619,0.0704006197141287
0.46851702518223215,0.5685237592113549,0.07119570481609025
0.4686268134453979,0.5686926691262335,0.06926068891314494
0.46889131672714707,0.5688634972588198,0.06188576309266852
0.46912754763481684,0.568967752450093,0.05520907779617354
0.4694980343963558,0.5690572147434542,0.04232883995385141
0.46972520465926487,0.5690040708482462,0.03200371031100459
0.4701343437067745,0.5689508970822134,0.01711255714374964
0.47039381123648616,0.5688622050564365,0.008565138627395576
0.4707866656141012,0.5686780169519237,0.0002282993412721377
0.47101623861099323,0.5685405397154897,-0.004898013415081588
0.47140768513719344,0.5683030747699912,-0.009015361782139639
0.4716186445854594,0.5680298330947597,-0.010924543280017615
0.4719391101035045,0.5678926796044833,-0.004551892052537028
0.4722582739742797,0.567708348520297,0.004851030142672182
0.4724209197503286,0.5676482658377511,0.01338607609392801
0.4726223664402971,0.5675747051668631,0.02478085030040025
0.4728124236881574,0.5676028578612929,0.033173490264547176
0.47323893271398204,0.5677578057271997,0.04476774719883446
0.47349525189273617,0.567822052372512,0.04862588364990965
0.47382238555365935,0.5680827538793441,0.05293090722768719
0.47407213602487114,0.5682236010106543,0.053575163179913884
0.47452793584437253,0.5686485411761605,0.05008728875423047
0.4748641984457379,0.5688104261363232,0.04652278580617859
0.47531272244854483,0.5690138179691303,0.039072805989859176
0.475679090102634,0.5691867923476716,0.03129618952333296
0.47630339860163096,0.5692465931645293,0.019633717253248948
0.47673105346297245,0.5692592514796547,0.0128347212544374
0.47740858514479034,0.5691337378615284,0.004345446077129313
0.477799763146754,0.5690571408751876,0.00042821742071538803
0.47835987032675087,0.5688171516549665,-0.0004014616612835133
0.47872594236961125,0.5686601223484794,4.158442732918875e-05
0.4793145159971296,0.5684000009877261,0.001094940579952605
0.47966919140911873,0.5682683292877713,0.006592874138109225
0.4801024241154464,0.5682309517357716,0.018583652636653705
0.48040859620261106,0.568254981529449,0.028198466435582152
0.48097795389118353,0.5682367881024653,0.04194752800306788
0.481331393090088,0.5682448418324789,0.047481542831808825
0.48176447055020494,0.5685158350673861,0.0548278365527148
0.48213802145599327,0.5686140927587925,0.06019927586219467
0.4826915647071952,0.5688524071743924,0.0657688772557237
0.48301762726708997,0.569007111219248,0.0656626003597829
0.4834119140818923,0.5692596559069392,0.0636986797882902
0.48372175690658187,0.5694251410898024,0.058693294326041395
0.48435071605616603,0.5695714392807677,0.048914783305228526
0.4847680141348807,0.5696706298245294,0.041224199985126886
0.48543823343895603,0.5696833831180744,0.02571335660912911
0.48612177318272015,0.5696831457012166,0.01345589211703598
0.48657950378009834,0.5695857117706993,0.006408984597590135
0.48729930684859213,0.5694394824544687,-0.0024331421895295224
0.4876704027879289,0.5693522304644159,-0.00635168668337009
0.48825296716485517,0.5690683816057386,-0.008643983353914928
0.4886094164655265,0.5689150972645203,-0.007646040823658479
0.4891130336264827,0.5686480933506699,0.0012632135136166202
0.4895123749864888,0.568510984326697,0.007824789503574764
0.4899188232043518,0.5684144655655763,0.018816734151266754
0.49018918070851375,0.5683932273262758,0.02537821817506825
0.4907706681679069,0.5685141802063887,0.03869160806363913
0.4911421073101635,0.5686223051524361,0.04370047394286764
0.4916207799408823,0.5687957267773273,0.05019285882557726
0.4919920531076429,0.5689978179293236,0.05289679813411706
0.49264436758232405,0.5694045249959971,0.05265165613039528
0.4930481729752034,0.5695623627455231,0.05065759488001718
0.49364403528869905,0.5698241043702376,0.042964124697690474
0.494103277851702,0.5699541900306985,0.035837579878073
0.4947646565597752,0.5700688160374989,0.022959429526256972
0.4952720103542711,0.5700622406158604,0.014913801770162199
0.4960696577072367,0.5701195137183275,0.0047634292123982565
0.4965643105239591,0.5700412813770614,-0.001939014901863338
0.4973921676816014,0.5699090031065225,-0.010397802315964962
0.4978437841024094,0.5698575731839355,-0.014234364341103074
