x,y,theta
0.46687426439860263,0.5704358345060342,-0.016158554053142298
0.4669513084092968,0.5703627110890194,-0.01612739885328232
0.4669710307176176,0.570360066170279,-0.01599613009601401
0.46700589774358614,0.570359590469298,-0.017268675640086845
0.4670449982879083,0.5703354924969343,-0.019765160458484077
0.4671022936662239,0.570337198640721,-0.02513558337179683
0.46711930238311017,0.5703062783818771,-0.029785234989775915
0.4672125108631511,0.5702644369721083,-0.041298493634334826
0.46728696864031394,0.5702037537895486,-0.04898295899488756
0.4674497545342763,0.5700696724005977,-0.06352915094415432
0.4675329338715035,0.5699221538145418,-0.07059846734709409
0.46766096231420606,0.5696294974015305,-0.08082836131345449
0.4677569004434848,0.5694198201259706,-0.08609067235204251
0.46785847306352557,0.5690841283509674,-0.09184336485404371
0.4679522235956713,0.5688616501388184,-0.093996012632619
0.468050421836437,0.5685642824873031,-0.09294190213100433
0.46810341582403026,0.5683863696358518,-0.09026133770607113
0.4681634365048183,0.5681697100892557,-0.08216856898500435
0.4682140872137851,0.5680551619730563,-0.07431744063261081
0.46832891282772954,0.5679858690569868,-0.05909325182497569
0.46846196852381367,0.5680430320689334,-0.04770369027256955
0.46855842318498164,0.5681993177184641,-0.0333290289014784
0.4686248603195194,0.5683285116296055,-0.023695872326074962
0.46874534869186313,0.5686252045166492,-0.011351201215202594
0.46883961993897466,0.5688797364375214,-0.0025280894065524587
0.46903758383933225,0.5693885938424581,0.004909464439747754
0.46913273590451043,0.5696434178047297,0.007685586083342395
0.46928807630310243,0.570041559106571,0.007542500084016196
0.4695268889295679,0.5703823402506616,0.002885561487187114
0.4697004170197149,0.5705236832515738,-0.0034834646175796145
0.469954489606485,0.5707042296316175,-0.013205456404634643
0.47020922632172024,0.5707718053221942,-0.021819500562685844
0.4705807405799927,0.5707414127882565,-0.03175184241246986
0.4708487974431521,0.5706766803099728,-0.037981806403828026
0.4711882690664293,0.5704638741462149,-0.04454152731165381
0.4714048759664633,0.5702511115490284,-0.047032881653507955
0.471713072443313,0.5699025561559407,-0.048597703253421144
0.4718888366715228,0.5696540067593998,-0.046689622506545216
0.47213077009441995,0.569410990210651,-0.038538192965474706
0.4722823688360479,0.5692445090784538,-0.03054857258466866
0.47250154073450057,0.5690418556099651,-0.018670563412653916
0.4725872748728911,0.5688607303128262,-0.007972212229606947
0.4727675042590246,0.5688373390796069,0.001774511288713939
0.4728726939067606,0.5688776091193162,0.00735361636257407
0.4730711559456627,0.5689594478868243,0.013171233960533381
0.47323571882246224,0.5690564656835937,0.015308383316768715
0.47346763316412027,0.5692129445890578,0.014281432011086842
0.47361646996863666,0.5693414118011599,0.01101882569349799
0.4738763741835498,0.5694869797919638,0.004139075667012833
0.47411981320159513,0.5695569204074861,-0.0038921034585548044
0.4744702391813666,0.5695805142423334,-0.01853061981127317
0.4747164849407261,0.5695900705826726,-0.027297450669077853
0.4751702296383318,0.5695213722422902,-0.04046448466144507
0.475423441152097,0.5693887449540321,-0.04620141359890515
0.47579313072929025,0.569184535896145,-0.05375548578832315
0.47599774351242974,0.5690046656835566,-0.056349701572933945
0.4763503270819558,0.5687716616702223,-0.05587715914901214
0.47651603845020535,0.5685992423163845,-0.054790973729830106
0.47674891739636516,0.5684206798345923,-0.04797706209177846
0.47694564096104336,0.5683198394382605,-0.04103336299825317
0.4772834777652325,0.5684196533649263,-0.029937460272361452
0.4776437792127984,0.5684302018455626,-0.01710489684064667
0.47785359468643834,0.5684951659836603,-0.00951756124060501
0.4781310859085223,0.5686367584281684,0.0009474553590733867
0.4783879204308989,0.5688126662793233,0.006353373358491252
0.4788102084130382,0.5690726442062631,0.012658849747320825
0.4790833574729004,0.5692208135093764,0.013536590163409681
0.47951028990564665,0.5695011343578232,0.01228727663133949
0.47981834184529637,0.5696642862455962,0.00864503450000452
0.4801525234630701,0.5698299621272769,0.004093595694564231
0.4807036068441282,0.5699502403696168,-0.007917361641556828
0.48135285091435204,0.5700130093059553,-0.02307868459778777
0.4817969883355441,0.5699259595195536,-0.02804598555315134
0.4825221231345014,0.5697669028251507,-0.03847297194539731
0.483013043563356,0.5695947551560671,-0.04282630708718718
0.4836108352520695,0.5693362010072024,-0.04786820334889414
0.4839966876996289,0.5690941214927533,-0.05066372683024624
0.4845965322153491,0.5688026103267375,-0.04881226703654372
0.48497528971214665,0.5686593071855395,-0.044057124054946946
0.4855208247251996,0.5683568623012605,-0.036618965974425426
0.4858581721604121,0.5682268095935515,-0.029230617876540237
0.48634966664175927,0.5680874585851692,-0.01722821808000689
0.4866621187190902,0.568070222612465,-0.009958754735299717
